"ResponseId"	"UserLanguage"	"Age"	"Sex"	"subjectLighting"	"rating"
"8453"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"N5"	6
"8454"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"N6"	6
"8455"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"O1"	3
"8456"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"O2"	3
"8457"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"O3"	2
"8458"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"O4"	3
"8459"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"O5"	2
"8460"	"R_3gZBQ7EEeam9ovT"	"EN"	"55"	"Female"	"O6"	3
"8461"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"A1"	3
"8462"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"A2"	2
"8463"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"A3"	1
"8464"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"A4"	2
"8465"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"A5"	2
"8466"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"A6"	2
"8467"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"B1"	1
"8468"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"B2"	3
"8469"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"B3"	3
"8470"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"B4"	2
"8471"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"B5"	2
"8472"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"B6"	3
"8473"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"D1"	2
"8474"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"D2"	1
"8475"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"D3"	1
"8476"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"D4"	1
"8477"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"D5"	1
"8478"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"D6"	1
"8479"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"G1"	5
"8480"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"G2"	4
"8481"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"G3"	5
"8482"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"G4"	6
"8483"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"G5"	4
"8484"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"G6"	4
"8485"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"H1"	3
"8486"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"H2"	4
"8487"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"H3"	3
"8488"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"H4"	3
"8489"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"H5"	2
"8490"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"H6"	1
"8491"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"I1"	2
"8492"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"I2"	3
"8493"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"I3"	2
"8494"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"I4"	2
"8495"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"I5"	2
"8496"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"I6"	2
"8497"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"J1"	6
"8498"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"J2"	2
"8499"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"J3"	2
"8500"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"J4"	6
"8501"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"J5"	3
"8502"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"J6"	3
"8503"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"K1"	3
"8504"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"K2"	5
"8505"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"K3"	5
"8506"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"K4"	5
"8507"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"K5"	5
"8508"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"K6"	4
"8509"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"N1"	4
"8510"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"N2"	4
"8511"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"N3"	3
"8512"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"N4"	6
"8513"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"N5"	3
"8514"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"N6"	5
"8515"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"O1"	4
"8516"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"O2"	5
"8517"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"O3"	4
"8518"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"O4"	4
"8519"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"O5"	3
"8520"	"R_24w0cksuSLeo7Fz"	"EN"	"37"	"Female"	"O6"	5
"8521"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"A1"	7
"8522"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"A2"	6
"8523"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"A3"	6
"8524"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"A4"	7
"8525"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"A5"	5
"8526"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"A6"	8
"8527"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"B1"	2
"8528"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"B2"	2
"8529"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"B3"	2
"8530"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"B4"	2
"8531"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"B5"	1
"8532"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"B6"	2
"8533"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"D1"	5
"8534"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"D2"	2
"8535"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"D3"	4
"8536"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"D4"	1
"8537"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"D5"	4
"8538"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"D6"	4
"8539"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"G1"	6
"8540"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"G2"	6
"8541"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"G3"	7
"8542"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"G4"	4
"8543"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"G5"	6
"8544"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"G6"	6
"8545"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"H1"	3
"8546"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"H2"	6
"8547"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"H3"	4
"8548"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"H4"	4
"8549"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"H5"	4
"8550"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"H6"	4
"8551"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"I1"	5
"8552"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"I2"	5
"8553"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"I3"	5
"8554"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"I4"	7
"8555"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"I5"	5
"8556"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"I6"	4
"8557"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"J1"	8
"8558"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"J2"	7
"8559"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"J3"	7
"8560"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"J4"	6
"8561"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"J5"	7
"8562"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"J6"	8
"8563"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"K1"	8
"8564"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"K2"	7
"8565"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"K3"	8
"8566"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"K4"	9
"8567"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"K5"	8
"8568"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"K6"	7
"8569"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"N1"	8
"8570"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"N2"	8
"8571"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"N3"	8
"8572"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"N4"	7
"8573"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"N5"	7
"8574"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"N6"	7
"8575"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"O1"	5
"8576"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"O2"	7
"8577"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"O3"	6
"8578"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"O4"	6
"8579"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"O5"	4
"8580"	"R_bIYB0mVZrrXVvtD"	"EN"	"38"	"Male"	"O6"	6
"8581"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"A1"	6
"8582"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"A2"	6
"8583"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"A3"	6
"8584"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"A4"	6
"8585"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"A5"	6
"8586"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"A6"	6
"8587"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"B1"	0
"8588"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"B2"	0
"8589"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"B3"	0
"8590"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"B4"	0
"8591"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"B5"	0
"8592"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"B6"	0
"8593"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"D1"	6
"8594"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"D2"	6
"8595"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"D3"	6
"8596"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"D4"	6
"8597"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"D5"	6
"8598"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"D6"	6
"8599"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"G1"	0
"8600"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"G2"	0
"8601"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"G3"	0
"8602"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"G4"	0
"8603"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"G5"	0
"8604"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"G6"	0
"8605"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"H1"	0
"8606"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"H2"	0
"8607"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"H3"	0
"8608"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"H4"	0
"8609"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"H5"	0
"8610"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"H6"	0
"8611"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"I1"	0
"8612"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"I2"	0
"8613"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"I3"	0
"8614"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"I4"	0
"8615"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"I5"	0
"8616"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"I6"	0
"8617"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"J1"	6
"8618"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"J2"	8
"8619"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"J3"	6
"8620"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"J4"	8
"8621"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"J5"	8
"8622"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"J6"	8
"8623"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"K1"	6
"8624"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"K2"	6
"8625"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"K3"	8
"8626"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"K4"	8
"8627"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"K5"	6
"8628"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"K6"	8
"8629"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"N1"	8
"8630"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"N2"	8
"8631"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"N3"	8
"8632"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"N4"	8
"8633"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"N5"	8
"8634"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"N6"	8
"8635"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"O1"	0
"8636"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"O2"	0
"8637"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"O3"	0
"8638"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"O4"	0
"8639"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"O5"	0
"8640"	"R_29mpOkYTPLYwdN5"	"EN"	"43"	"Male"	"O6"	0
"8641"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"A1"	6
"8642"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"A2"	6
"8643"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"A3"	6
"8644"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"A4"	6
"8645"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"A5"	6
"8646"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"A6"	6
"8647"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"B1"	2
"8648"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"B2"	2
"8649"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"B3"	4
"8650"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"B4"	2
"8651"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"B5"	3
"8652"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"B6"	3
"8653"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"D1"	4
"8654"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"D2"	3
"8655"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"D3"	3
"8656"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"D4"	4
"8657"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"D5"	3
"8658"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"D6"	3
"8659"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"G1"	6
"8660"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"G2"	7
"8661"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"G3"	7
"8662"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"G4"	7
"8663"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"G5"	7
"8664"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"G6"	7
"8665"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"H1"	3
"8666"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"H2"	2
"8667"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"H3"	2
"8668"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"H4"	4
"8669"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"H5"	4
"8670"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"H6"	3
"8671"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"I1"	4
"8672"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"I2"	6
"8673"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"I3"	5
"8674"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"I4"	6
"8675"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"I5"	6
"8676"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"I6"	5
"8677"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"J1"	7
"8678"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"J2"	6
"8679"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"J3"	6
"8680"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"J4"	6
"8681"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"J5"	6
"8682"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"J6"	6
"8683"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"K1"	4
"8684"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"K2"	6
"8685"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"K3"	6
"8686"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"K4"	5
"8687"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"K5"	6
"8688"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"K6"	5
"8689"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"N1"	7
"8690"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"N2"	7
"8691"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"N3"	8
"8692"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"N4"	8
"8693"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"N5"	6
"8694"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"N6"	8
"8695"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"O1"	5
"8696"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"O2"	6
"8697"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"O3"	5
"8698"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"O4"	2
"8699"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"O5"	5
"8700"	"R_qUdJJ3GMdJCx8T7"	"EN"	"29"	"Male"	"O6"	5
"8701"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"A1"	5
"8702"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"A2"	4
"8703"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"A3"	4
"8704"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"A4"	2
"8705"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"A5"	4
"8706"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"A6"	5
"8707"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"B1"	2
"8708"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"B2"	1
"8709"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"B3"	2
"8710"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"B4"	1
"8711"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"B5"	2
"8712"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"B6"	1
"8713"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"D1"	1
"8714"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"D2"	1
"8715"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"D3"	1
"8716"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"D4"	1
"8717"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"D5"	1
"8718"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"D6"	1
"8719"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"G1"	4
"8720"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"G2"	6
"8721"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"G3"	6
"8722"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"G4"	6
"8723"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"G5"	5
"8724"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"G6"	6
"8725"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"H1"	5
"8726"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"H2"	4
"8727"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"H3"	5
"8728"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"H4"	5
"8729"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"H5"	5
"8730"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"H6"	5
"8731"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"I1"	5
"8732"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"I2"	4
"8733"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"I3"	5
"8734"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"I4"	4
"8735"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"I5"	4
"8736"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"I6"	5
"8737"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"J1"	8
"8738"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"J2"	8
"8739"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"J3"	8
"8740"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"J4"	8
"8741"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"J5"	7
"8742"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"J6"	8
"8743"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"K1"	5
"8744"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"K2"	6
"8745"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"K3"	6
"8746"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"K4"	6
"8747"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"K5"	5
"8748"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"K6"	5
"8749"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"N1"	4
"8750"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"N2"	4
"8751"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"N3"	5
"8752"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"N4"	6
"8753"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"N5"	7
"8754"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"N6"	4
"8755"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"O1"	4
"8756"	"R_1eEQ05NBIcXxhbB"	"EN"	"34"	"Male"	"O2"	5
